EventID SubRun Field galactic_l galactic_b ra_deg dec_deg SourceID Source_mul Source_mub Source_Vr Source_U Source_V Source_W Source_iMass Source_CL Source_age Source_Teff Source_logg Source_pop Source_Mass Source_Mbol Source_Radius Source_[Fe/H] Source_l Source_b Source_RA2000.0 Source_DEC2000.0 Source_Dist Source_x Source_y Source_z Source_Av Source_[alpha/Fe] LensID Lens_mul Lens_mub Lens_Vr Lens_U Lens_V Lens_W Lens_iMass Lens_CL Lens_age Lens_Teff Lens_logg Lens_pop Lens_Mass Lens_Mbol Lens_Radius Lens_[Fe/H] Lens_l Lens_b Lens_RA2000.0 Lens_DEC2000.0 Lens_Dist Lens_x Lens_y Lens_z Lens_Av Lens_[alpha/Fe] u0lens1 alpha t0lens1 tref tcroin ucroin rcroin tE_ref tE_helio rE thetaE rho piE piEN piEE murel_helio_alpha murel_helio_delta murel_helio_l murel_helio_b murel_helio_lambda murel_helio_beta murel_helio murel_ref_alpha murel_ref_delta murel_ref_l murel_ref_b murel_ref_lambda murel_ref_beta murel_ref vtilde_helio vtilde_ref v_ref vtilde_helio_N vtilde_helio_E vtilde_ref_N vtilde_ref_E v_ref_N v_ref_E piEll piErp vt LDgamma Planet_mass Planet_semimajoraxis Planet_inclination Planet_orbphase Planet_q Planet_s Planet_period u0max t0range weight_scale raw_weight weight Source_R062 Source_Z087 Source_Y106 Source_J129 Source_W146 Source_H158 Source_F184 Source_K213 Source_2MASS_Ks Source_2MASS_J Source_2MASS_H Source_Bessell_U Source_Bessell_B Source_Bessell_V Source_Bessell_I Source_Bessell_R Source_Kepler_Kp Source_TESS Source_DECam_z Source_DECam_u Source_DECam_g Source_DECam_r Source_DECam_i Source_DECam_Y Source_Gaia_G_EDR3 Source_Gaia_BP_EDR3 Source_Gaia_RP_EDR3 Source_VISTA_Z Source_VISTA_Y Source_VISTA_J Source_VISTA_H Source_VISTA_Ks Lens_R062 Lens_Z087 Lens_Y106 Lens_J129 Lens_W146 Lens_H158 Lens_F184 Lens_K213 Lens_2MASS_Ks Lens_2MASS_J Lens_2MASS_H Lens_Bessell_U Lens_Bessell_B Lens_Bessell_V Lens_Bessell_I Lens_Bessell_R Lens_Kepler_Kp Lens_TESS Lens_DECam_z Lens_DECam_u Lens_DECam_g Lens_DECam_r Lens_DECam_i Lens_DECam_Y Lens_Gaia_G_EDR3 Lens_Gaia_BP_EDR3 Lens_Gaia_RP_EDR3 Lens_VISTA_Z Lens_VISTA_Y Lens_VISTA_J Lens_VISTA_H Lens_VISTA_Ks Obs_0_fs Obs_1_fs Obs_2_fs NumObsGroups ErrorFlag ObsGroup_0_flatlc ObsGroup_0_flatchi2 ObsGroup_0_FiniteSourceflag ObsGroup_0_chi2  ObsGroup_0_t0_err ObsGroup_0_tE_err ObsGroup_0_u0_err ObsGroup_0_alpha_err ObsGroup_0_s_err ObsGroup_0_q_err ObsGroup_0_rs_err ObsGroup_0_piEN_err ObsGroup_0_piEE_err ObsGroup_0_Fbase0_err ObsGroup_0_fs0_err ObsGroup_0_Fbase1_err ObsGroup_0_fs1_err ObsGroup_0_Fbase2_err ObsGroup_0_fs2_err LCOutput 
0 2 52 -3.362289667130e-01 -2.547294867039e+00 2.687257804397e+02 -3.053027164140e+01 1912 -2.715493000000e+00 -1.151477400000e+00 -3.082947800000e+01 -2.036770900000e+01 1.547562300000e+02 -2.933126900000e+01 1.917374400000e-01 0.000000000000e+00 1.000000000000e+01 3.144419500000e+03 5.058791000000e+00 0.000000000000e+00 1.917352000000e-01 1.077100600000e+01 2.105693000000e-01 9.716482000000e-02 3.595969200000e+02 -2.601455100000e+00 2.687398600000e+02 -3.061523300000e+01 7.075044100000e+00 -1.111105000000e+00 -4.972208900000e-02 -3.188156200000e-01 2.190421900000e+00 0.000000000000e+00 506 -7.942825100000e+00 -1.331167400000e+00 9.826796900000e+01 1.073449900000e+02 -3.595848000000e+00 -3.847662400000e+01 1.895165500000e-01 0.000000000000e+00 1.000000000000e+01 2.717341200000e+03 5.023832000000e+00 0.000000000000e+00 1.895148100000e-01 1.138585900000e+01 2.124306100000e-01 4.441889100000e-01 3.595995100000e+02 -2.596111400000e+00 2.687360000000e+02 -3.061030900000e+01 6.600555800000e+00 -1.585015500000e+00 -4.608980700000e-02 -2.956792200000e-01 2.190421900000e+00 0.000000000000e+00 2.641145011351e+00 5.816185176373e+01 4.496740436554e+01 4.496740436554e+01 4.496740436554e+01 3.092468976974e-01 1.608694411208e+00 8.702546506543e+00 8.752846685560e+00 8.273249769365e-01 1.253417139412e-01 1.104137667530e-03 8.106254245612e-02 -7.133257561287e-02 -3.850713499969e-02 -2.477584652424e+00 -4.606393781459e+00 -5.227332036698e+00 -1.796918414892e-01 -2.436423389655e+00 -4.628296711116e+00 5.230419617946e+00 -2.540133753995e+00 -4.606752729062e+00 -5.259145878525e+00 -1.258364943177e-01 -2.498966806177e+00 -4.629213226514e+00 2.767445019490e+01 2.440293860442e+03 2.454398607592e+03 2.918326119502e+01 -2.159368630710e+03 -1.136732704736e+03 -2.159796238256e+03 -1.165912833005e+03 4.276075459076e-01 2.918012826845e+01 -1.018061200239e-02 -8.042071206292e-02 1.636584689573e+02 3.600000000000e-01 3.003740720000e-04 3.075476817575e-01 -7.686937728776e+01 2.014706121011e+02 1.584963581474e-03 3.473190699228e-01 3.914742595915e-01 1.608694411208e+00 7.200000000000e+01 1.000000000000e+00 1.310141666752e+00 4.178660158154e-01  2.980965900000e+01 2.655870000000e+01 2.541013600000e+01 2.474421500000e+01 2.475633500000e+01 2.435505300000e+01 2.436726100000e+01 2.429525500000e+01 2.246075000000e+01 2.391572500000e+01 2.287689100000e+01 3.639418900000e+01 3.434089200000e+01 3.140034800000e+01 2.686452200000e+01 2.933732000000e+01 2.954836300000e+01 2.736267300000e+01 2.617259300000e+01 3.559235800000e+01 3.296733300000e+01 2.985967100000e+01 2.756713300000e+01 2.571916600000e+01 2.906861800000e+01 3.179242500000e+01 2.712963400000e+01 2.596774500000e+01 2.497881800000e+01 2.382493900000e+01 2.288861000000e+01 2.248678800000e+01 3.150501900000e+01 2.746159900000e+01 2.586333700000e+01 2.510122200000e+01 2.515862600000e+01 2.474153500000e+01 2.480050500000e+01 2.456807400000e+01 2.273356900000e+01 2.420469900000e+01 2.320411200000e+01 3.855683700000e+01 3.676488700000e+01 3.380140100000e+01 2.812020000000e+01 3.108002700000e+01 3.102975800000e+01 2.834530600000e+01 2.692066700000e+01 3.673200400000e+01 3.513886900000e+01 3.190746300000e+01 2.888196600000e+01 2.628254900000e+01 3.040017600000e+01 3.415103100000e+01 2.824770500000e+01 2.690400700000e+01 2.553932200000e+01 2.409634100000e+01 2.322728400000e+01 2.277372700000e+01 2.253517266687e-02 1.504628308472e-02 8.537619865013e-03 1 0 1 -5.704912156707e-01 0 0.000000000000e+00  9.999000000000e+03 9.999000000000e+03 9.999000000000e+03 9.999000000000e+03 9.999000000000e+03 9.999000000000e+03 9.999000000000e+03 9.999000000000e+03 9.999000000000e+03 9.999000000000e+03 9.999000000000e+03 9.999000000000e+03 9.999000000000e+03 9.999000000000e+03 9.999000000000e+03 0 
1 2 52 -3.859459877014e-01 -2.664846935868e+00 2.688147340872e+02 -3.063235262898e+01 37489 -1.017476300000e+01 -4.146033100000e+00 3.318548500000e+01 3.469163700000e+01 -1.837503100000e+02 -1.684753500000e+02 6.733231100000e-01 0.000000000000e+00 1.000000000000e+01 4.613830500000e+03 4.624603800000e+00 0.000000000000e+00 6.732614300000e-01 6.619899300000e+00 6.615672800000e-01 -1.789700700000e-01 3.595920200000e+02 -2.601125600000e+00 2.687366600000e+02 -3.061929300000e+01 8.898061600000e+00 7.098097800000e-01 -6.329341000000e-02 -4.052936900000e-01 2.190421900000e+00 0.000000000000e+00 29562 -9.942764500000e+00 -9.721886400000e-03 1.255444400000e+02 1.355024300000e+02 -1.590643700000e+02 1.434069800000e+00 5.743148400000e-01 0.000000000000e+00 1.000000000000e+01 3.724703500000e+03 4.722957200000e+00 0.000000000000e+00 5.742955100000e-01 7.967684800000e+00 5.457035400000e-01 5.216124500000e-01 3.596057100000e+02 -2.600709400000e+00 2.687442400000e+02 -3.060727200000e+01 8.567409800000e+00 3.795561900000e-01 -5.889726700000e-02 -3.895391200000e-01 2.190421900000e+00 0.000000000000e+00 3.591987014905e+00 2.299045372009e+02 6.203285351013e+01 3.741964977980e+01 3.741964977980e+01 8.823604583740e-01 2.637939810652e-01 1.249803420441e+01 1.256207618705e+01 1.220719820734e+00 1.424841170471e-01 2.426415139296e-03 3.044104008934e-02 1.645752558050e-02 -2.560872455800e-02 -3.458401312070e+00 2.280866967717e+00 2.319970503168e-01 4.136311294910e+00 -3.477199791775e+00 2.252104652949e+00 4.142812300812e+00 -3.484234463556e+00 2.280207356847e+00 2.184342149543e-01 4.158307574121e+00 -3.503026583926e+00 2.251230805484e+00 1.733923538725e+01 4.527836744641e+03 4.551038124752e+03 2.824323361323e+01 2.461410621573e+03 -3.800363579729e+03 2.460455560524e+03 -3.828590660756e+03 9.550610485966e-01 2.822708102736e+01 3.004769468817e-02 4.877803362917e-03 1.682543273867e+02 3.600000000000e-01 3.003740720000e-04 8.074474195938e+00 4.593366402396e+01 9.324453317886e+01 5.230305074125e-04 4.608194316874e+00 3.026844575588e+01 2.637939810652e-01 7.200000000000e+01 1.000000000000e+00 1.180261289564e+00 6.168861663624e-02  2.468569200000e+01 2.280174100000e+01 2.206166200000e+01 2.152916900000e+01 2.150759000000e+01 2.116270500000e+01 2.113709700000e+01 2.128942400000e+01 1.945491900000e+01 2.073363400000e+01 1.973368500000e+01 2.987849600000e+01 2.811259700000e+01 2.561297100000e+01 2.282411800000e+01 2.423430200000e+01 2.472362500000e+01 2.326938600000e+01 2.256139200000e+01 3.002429100000e+01 2.702007300000e+01 2.446324900000e+01 2.341172900000e+01 2.225465800000e+01 2.436823800000e+01 2.600165500000e+01 2.295239800000e+01 2.222784600000e+01 2.153841800000e+01 2.065679600000e+01 1.973553700000e+01 1.945889700000e+01 2.681179100000e+01 2.408031700000e+01 2.310601000000e+01 2.247407900000e+01 2.242977800000e+01 2.202749800000e+01 2.195650500000e+01 2.203625600000e+01 2.020175100000e+01 2.168671700000e+01 2.056921100000e+01 3.276240000000e+01 3.079960500000e+01 2.809018400000e+01 2.425224100000e+01 2.634148700000e+01 2.670071600000e+01 2.478912000000e+01 2.375807700000e+01 3.249935000000e+01 2.959473000000e+01 2.671041000000e+01 2.491708400000e+01 2.336342900000e+01 2.628018900000e+01 2.848078200000e+01 2.450834400000e+01 2.349374600000e+01 2.262495000000e+01 2.160362100000e+01 2.057387600000e+01 2.021172800000e+01 3.910000635792e-01 4.413754297527e-01 1.586014080894e-01 1 0 0 8.454344836160e+01 0 -6.991750492450e+00  9.999000000000e+03 9.999000000000e+03 9.999000000000e+03 9.999000000000e+03 9.999000000000e+03 9.999000000000e+03 9.999000000000e+03 9.999000000000e+03 9.999000000000e+03 9.999000000000e+03 9.999000000000e+03 9.999000000000e+03 9.999000000000e+03 9.999000000000e+03 9.999000000000e+03 0 
2 2 52 -4.557819157839e-01 -2.564403343201e+00 2.686730481358e+02 -3.064205914153e+01 42318 -7.743097500000e+00 -1.446809800000e+00 -1.732983800000e+01 -9.806640200000e+00 -9.478410400000e+01 -5.495299600000e+01 2.501733500000e-01 0.000000000000e+00 1.000000000000e+01 3.245263200000e+03 4.990447100000e+00 0.000000000000e+00 2.501699300000e-01 1.016794400000e+01 2.609687700000e-01 1.132403400000e-01 3.595985900000e+02 -2.593178800000e+00 2.687325200000e+02 -3.060962300000e+01 9.277355500000e+00 1.088735200000e+00 -6.492953200000e-02 -4.220093200000e-01 2.190421900000e+00 0.000000000000e+00 35727 -8.092213700000e+00 1.624394500000e+00 -7.942376500000e+01 -6.559459500000e+01 -9.319776300000e+01 7.959205600000e+01 4.716945500000e-01 0.000000000000e+00 1.000000000000e+01 3.680633500000e+03 4.810803400000e+00 0.000000000000e+00 4.716818700000e-01 8.453165500000e+00 4.468882300000e-01 9.849739900000e-02 3.595962200000e+02 -2.598238000000e+00 2.687362200000e+02 -3.061421600000e+01 8.846079600000e+00 6.579133400000e-01 -6.227648200000e-02 -4.023813400000e-01 2.190421900000e+00 0.000000000000e+00 5.346569739244e-01 1.098479068279e+02 5.942929822342e+01 6.563162434101e+01 6.563162434101e+01 -6.972419023514e-01 1.204978928290e+00 1.663366133740e+01 1.679649614525e+01 1.257407297438e+00 1.421428875045e-01 9.202210411968e-04 3.697047368140e-02 1.446237869460e-02 -3.402433727086e-02 -2.828582093593e+00 1.246315093886e+00 -3.491172871335e-01 3.071204176421e+00 -2.840032709379e+00 1.219996796348e+00 3.090983334384e+00 -2.861052817397e+00 1.247610167923e+00 -3.643635868790e-01 3.099902180972e+00 -2.872514058661e+00 1.220990310295e+00 9.742154355041e+00 2.788290121012e+03 2.815586016778e+03 2.931422529376e+01 1.100525187917e+03 -2.561914539889e+03 1.101421409225e+03 -2.591215061931e+03 -8.962213071183e-01 2.930052204215e+01 -1.882553198268e-02 -3.181847371884e-02 1.296190850146e+02 3.600000000000e-01 3.003740720000e-04 1.222733560823e+00 -5.855338234319e+01 9.005788673309e+01 6.368149617453e-04 5.073183385321e-01 1.968044519701e+00 1.204978928290e+00 7.200000000000e+01 1.000000000000e+00 8.784429344688e-01 2.107007676580e-01  2.960440500000e+01 2.650359500000e+01 2.540603600000e+01 2.475798400000e+01 2.476431000000e+01 2.437299900000e+01 2.436878500000e+01 2.432697500000e+01 2.249247000000e+01 2.393672300000e+01 2.290393300000e+01 3.599357100000e+01 3.398749200000e+01 3.109696600000e+01 2.677003400000e+01 2.912951600000e+01 2.938961000000e+01 2.728236000000e+01 2.613657400000e+01 3.538752800000e+01 3.267633800000e+01 2.960747600000e+01 2.746398100000e+01 2.569950400000e+01 2.892859100000e+01 3.149024400000e+01 2.703482000000e+01 2.591118100000e+01 2.495753400000e+01 2.384856000000e+01 2.291352300000e+01 2.251535700000e+01 2.717583600000e+01 2.460346000000e+01 2.367847900000e+01 2.307215300000e+01 2.304084300000e+01 2.266010500000e+01 2.259662000000e+01 2.265615700000e+01 2.082165200000e+01 2.227557900000e+01 2.120783500000e+01 3.329283900000e+01 3.122524800000e+01 2.841029700000e+01 2.474956100000e+01 2.669093000000e+01 2.710529400000e+01 2.527188300000e+01 2.429831000000e+01 3.304440200000e+01 3.000430600000e+01 2.701990100000e+01 2.539828300000e+01 2.392733900000e+01 2.670257300000e+01 2.880441300000e+01 2.498125100000e+01 2.401447600000e+01 2.319263000000e+01 2.219412300000e+01 2.121204500000e+01 2.083339400000e+01 4.003427657916e-02 3.722777726176e-02 1.478849578075e-02 1 0 0 8.571305687001e+03 0 -6.849711781379e+00  9.999000000000e+03 9.999000000000e+03 9.999000000000e+03 9.999000000000e+03 9.999000000000e+03 9.999000000000e+03 9.999000000000e+03 9.999000000000e+03 9.999000000000e+03 9.999000000000e+03 9.999000000000e+03 9.999000000000e+03 9.999000000000e+03 9.999000000000e+03 9.999000000000e+03 0 
3 2 52 -3.416208505630e-01 -2.629423838854e+00 2.688050396465e+02 -3.057626609142e+01 18455 -1.981065700000e+00 1.240324800000e+00 1.379253800000e+02 1.523983600000e+02 1.688415100000e+02 4.862715900000e+01 2.913071600000e-01 0.000000000000e+00 1.000000000000e+01 3.183070300000e+03 4.945407200000e+00 0.000000000000e+00 2.913032100000e-01 9.981093600000e+00 2.956418800000e-01 2.595824300000e-01 3.596046300000e+02 -2.604767900000e+00 2.687476900000e+02 -3.061024000000e+01 8.070831700000e+00 -1.164790200000e-01 -5.563420000000e-02 -3.665466400000e-01 2.190421900000e+00 0.000000000000e+00 10328 -3.731109100000e+00 -2.412653900000e+00 1.688984700000e+01 2.460003100000e+01 1.080848500000e+02 -8.178389200000e+01 1.759910100000e-01 0.000000000000e+00 1.000000000000e+01 3.007375900000e+03 5.083918300000e+00 0.000000000000e+00 1.759890900000e-01 1.117111900000e+01 1.914599000000e-01 1.731144500000e-01 3.595989900000e+02 -2.595462700000e+00 2.687350500000e+02 -3.061042300000e+01 7.769940800000e+00 -4.169682500000e-01 -5.432454700000e-02 -3.509870400000e-01 2.190421900000e+00 0.000000000000e+00 3.916112274025e+01 6.305184602737e+01 2.991900078216e+02 3.315620291233e+01 3.315620291233e+01 -8.926257855298e+05 2.025119987055e-10 7.512451656275e+00 7.485120958904e+00 6.449701919152e-01 8.300837915203e-02 2.052006269367e-03 5.780309842568e-02 -4.772593209753e-02 3.261032954496e-02 2.276743877054e+00 -3.350125759257e+00 -1.750042119589e+00 -3.652979313410e+00 2.304673900530e+00 -3.330973355755e+00 4.050543825777e+00 2.248911133552e+00 -3.351140517496e+00 -1.764920474316e+00 -3.629435186632e+00 2.276850613983e+00 -3.332220781435e+00 1.628774405462e+01 4.001858496327e+03 3.987299522973e+03 2.751647929243e+01 -3.290936871227e+03 2.276972976174e+03 -3.292169303530e+03 2.249484110368e+03 1.232432302757e+00 2.748886580545e+01 -4.661183002129e-02 -3.418384837427e-02 1.491943890364e+02 3.600000000000e-01 3.003740720000e-04 1.551921683483e-02 1.091734505931e+01 8.851827002820e+01 1.706776664394e-03 2.362672077438e-02 4.604595905388e-03 2.052006471879e-03 7.200000000000e+01 1.000000000000e+00 6.718850209353e-01 2.707902914125e-04  2.928829600000e+01 2.604415600000e+01 2.488694600000e+01 2.423359900000e+01 2.425005000000e+01 2.386269600000e+01 2.386539200000e+01 2.381335100000e+01 2.197884600000e+01 2.340566300000e+01 2.239114800000e+01 3.555116800000e+01 3.367839300000e+01 3.085090900000e+01 2.634394800000e+01 2.882300600000e+01 2.903189500000e+01 2.684803100000e+01 2.565519300000e+01 3.493664900000e+01 3.238200700000e+01 2.934073800000e+01 2.704845100000e+01 2.519097600000e+01 2.855355700000e+01 3.124230700000e+01 2.661447000000e+01 2.545398800000e+01 2.444473600000e+01 2.331626400000e+01 2.240162400000e+01 2.200319700000e+01 3.077533900000e+01 2.726939600000e+01 2.599864100000e+01 2.530357100000e+01 2.532717900000e+01 2.491430900000e+01 2.494993500000e+01 2.482679400000e+01 2.299228900000e+01 2.445654200000e+01 2.341812200000e+01 3.759246900000e+01 3.556013500000e+01 3.258377200000e+01 2.767035300000e+01 3.031642900000e+01 3.043749300000e+01 2.810460700000e+01 2.684124500000e+01 3.641169600000e+01 3.408658100000e+01 3.094567000000e+01 2.839361600000e+01 2.634051500000e+01 2.991583300000e+01 3.296895900000e+01 2.790761000000e+01 2.668860500000e+01 2.560303600000e+01 2.436075900000e+01 2.343358400000e+01 2.302313700000e+01 7.413896458880e-02 7.183844529990e-02 2.041602777421e-02 1 0 1 -6.878384105889e+00 0 0.000000000000e+00  9.999000000000e+03 9.999000000000e+03 9.999000000000e+03 9.999000000000e+03 9.999000000000e+03 9.999000000000e+03 9.999000000000e+03 9.999000000000e+03 9.999000000000e+03 9.999000000000e+03 9.999000000000e+03 9.999000000000e+03 9.999000000000e+03 9.999000000000e+03 9.999000000000e+03 0 
4 2 52 -3.860375165939e-01 -2.565924823284e+00 2.687153653816e+02 -3.058264141241e+01 24585 -6.628891700000e+00 -2.340589800000e+00 -1.368479900000e+02 -1.299813200000e+02 -1.544342100000e+01 -7.814558600000e+01 3.906325900000e-01 0.000000000000e+00 1.000000000000e+01 3.255390500000e+03 4.846815100000e+00 0.000000000000e+00 3.906259200000e-01 9.279645000000e+00 3.904289100000e-01 4.636486700000e-01 3.596048500000e+02 -2.596510000000e+00 2.687395300000e+02 -3.060589300000e+01 8.338238900000e+00 1.506769800000e-01 -5.744590200000e-02 -3.780540900000e-01 2.190421900000e+00 0.000000000000e+00 2733 -1.156491800000e+01 7.881115200000e-01 -1.584597600000e+01 -4.417081900000e+00 -1.520908500000e+02 3.561463800000e+01 3.801620800000e-01 0.000000000000e+00 1.000000000000e+01 3.315625700000e+03 4.865643900000e+00 0.000000000000e+00 3.801554600000e-01 9.276584000000e+00 3.769028000000e-01 3.493235000000e-01 3.596006100000e+02 -2.595033900000e+00 2.687355700000e+02 -3.060881300000e+01 7.256100500000e+00 -9.302153800000e-01 -5.052766200000e-02 -3.265971600000e-01 2.190421900000e+00 0.000000000000e+00 3.642358355694e+00 2.740692758560e+02 1.387037288284e+01 1.581339678168e+01 1.581339678168e+01 1.667189598083e-02 4.079950726386e-01 1.451325842358e+01 1.471471753775e+01 1.708363306437e+00 2.354382090541e-01 9.247911003400e-04 7.596757086389e-02 -3.517516030823e-02 -6.733334924279e-02 -5.189126734070e+00 -2.688139007162e+00 -4.936027403572e+00 3.128699578938e+00 -5.164755630549e+00 -2.734671252779e+00 5.844067725828e+00 -5.276199354308e+00 -2.696217818178e+00 -4.986865867706e+00 3.199849835066e+00 -5.251752119679e+00 -2.743532362287e+00 3.510787014946e+01 1.548928961338e+03 1.570429705510e+03 2.317710580516e+01 -7.248053413974e+02 -1.368882078323e+03 -7.271539160186e+02 -1.391939884609e+03 2.348574621256e+00 2.305780628664e+01 5.962499341835e-02 -4.707368673497e-02 2.010203266960e+02 3.600000000000e-01 3.003740720000e-04 6.821226974918e+00 1.672582160798e+01 2.278511021986e+02 7.901348358906e-04 3.900893889622e+00 2.888295523691e+01 4.079950726386e-01 7.200000000000e+01 1.000000000000e+00 2.750747161923e+00 2.243028877988e-01  2.864450400000e+01 2.542024300000e+01 2.425042000000e+01 2.360012500000e+01 2.361288000000e+01 2.322930400000e+01 2.321967900000e+01 2.319142700000e+01 2.135692200000e+01 2.277629000000e+01 2.176165600000e+01 3.460694400000e+01 3.290107100000e+01 3.019156500000e+01 2.572195000000e+01 2.818639700000e+01 2.840086100000e+01 2.621958500000e+01 2.502439300000e+01 3.413261100000e+01 3.165937800000e+01 2.868339200000e+01 2.641965300000e+01 2.455089200000e+01 2.792144400000e+01 3.057339200000e+01 2.598801000000e+01 2.483321900000e+01 2.380077800000e+01 2.268800800000e+01 2.177087000000e+01 2.137898400000e+01 2.818591600000e+01 2.507183300000e+01 2.396225800000e+01 2.332212800000e+01 2.332657400000e+01 2.294273700000e+01 2.292616700000e+01 2.291099900000e+01 2.107649400000e+01 2.250475600000e+01 2.147891600000e+01 3.421442300000e+01 3.240593600000e+01 2.965732300000e+01 2.533636300000e+01 2.772131700000e+01 2.797134600000e+01 2.585586400000e+01 2.469832900000e+01 3.377556100000e+01 3.116271800000e+01 2.818773400000e+01 2.602901600000e+01 2.425130400000e+01 2.750834500000e+01 3.004610200000e+01 2.560897000000e+01 2.448153700000e+01 2.350394600000e+01 2.241809800000e+01 2.148713900000e+01 2.109697400000e+01 6.507959270162e-02 6.115214730213e-02 2.184200227772e-02 1 0 0 1.054039263668e+04 0 5.441570588777e+02  4.341723043123e-01 5.009137754649e-02 1.163773508757e-02 9.386934031828e-04 1.172843994924e-03 1.521006972209e-01 1.742973704624e+00 9.635110653057e+00 1.793312835357e+01 1.706232964478e-04 9.018192416886e-03 3.867258343883e-03 1.325934938175e-02 9.166928496128e-04 1.204549143015e-02 1 
5 2 52 -3.944166541100e-01 -2.644314450026e+00 2.687891643026e+02 -3.062933696607e+01 30358 -1.119666100000e+01 7.395202000000e-01 3.727002000000e+00 1.492024000000e+01 -2.079741000000e+02 3.753238600000e+01 8.143927500000e-01 0.000000000000e+00 1.000000000000e+01 4.745330800000e+03 4.549209600000e+00 0.000000000000e+00 8.143000600000e-01 6.103729700000e+00 7.932283300000e-01 3.544050600000e-01 3.596055800000e+02 -2.597312800000e+00 2.687407600000e+02 -3.060566900000e+01 8.545059200000e+00 3.572552100000e-01 -5.876237300000e-02 -3.879725400000e-01 2.190421900000e+00 0.000000000000e+00 9189 -8.110721000000e+00 -1.732588000000e+00 1.430068700000e+02 1.506489900000e+02 -5.233500900000e+01 -6.237051400000e+01 1.015638300000e-01 0.000000000000e+00 1.000000000000e+01 3.086501800000e+03 5.270760500000e+00 0.000000000000e+00 1.015630800000e-01 1.203649500000e+01 1.220239300000e-01 -2.903059400000e-01 3.595984900000e+02 -2.602496800000e+00 2.687418200000e+02 -3.061440400000e+01 7.723587200000e+00 -4.633140700000e-01 -5.406857800000e-02 -3.497388600000e-01 2.190421900000e+00 0.000000000000e+00 -4.984966614406e+00 9.681290745735e+01 4.408078606904e+01 3.587794572115e+01 3.587794572115e+01 -4.455143213272e-01 5.704704895549e-01 9.555117047798e+00 9.387741657414e+00 7.849279606422e-01 1.016273837942e-01 4.247421371841e-03 1.224751244470e-01 4.576161678595e-02 1.136047117749e-01 3.689064514349e+00 1.423076823322e+00 3.085940867936e+00 -2.472107116552e+00 3.676874646853e+00 1.454282457928e+00 3.954028911896e+00 3.615576762812e+00 1.420921578162e+00 3.047103794461e+00 -2.409682951107e+00 3.603407794114e+00 1.451504642911e+00 1.509141345907e+01 1.505922598416e+03 1.479543603628e+03 2.800041473061e+01 5.538747608254e+02 1.400366245573e+03 5.528168084176e+02 1.372385824529e+03 1.057952407782e+00 2.798042104381e+01 -8.829982461046e-02 8.487223976114e-02 1.447705884386e+02 3.600000000000e-01 3.003740720000e-04 9.862005268131e+00 8.830626440900e+01 1.132195877023e+02 2.957512434637e-03 4.965261938167e+00 9.703728703217e+01 5.704704895549e-01 7.200000000000e+01 1.000000000000e+00 8.024894174244e-01 8.866248254407e-02  2.401736400000e+01 2.217704100000e+01 2.145742400000e+01 2.094206300000e+01 2.093938000000e+01 2.061861800000e+01 2.060612000000e+01 2.075400500000e+01 1.891950000000e+01 2.014096100000e+01 1.919897600000e+01 2.930045500000e+01 2.744964200000e+01 2.493084800000e+01 2.218606900000e+01 2.356675000000e+01 2.406142100000e+01 2.262845300000e+01 2.194382600000e+01 2.943184700000e+01 2.633696300000e+01 2.379194200000e+01 2.277112000000e+01 2.164162500000e+01 2.371013700000e+01 2.532737200000e+01 2.230983400000e+01 2.160480400000e+01 2.092349600000e+01 2.006396100000e+01 1.920044300000e+01 1.892303000000e+01 3.126952000000e+01 2.797792800000e+01 2.687844800000e+01 2.618189500000e+01 2.617467000000e+01 2.573774400000e+01 2.575570500000e+01 2.566908900000e+01 2.383458400000e+01 2.536400800000e+01 2.425260700000e+01 3.859757600000e+01 3.604575900000e+01 3.288801900000e+01 2.825627900000e+01 3.077807000000e+01 3.097905600000e+01 2.879550700000e+01 2.760580100000e+01 3.740977900000e+01 3.454161700000e+01 3.131683000000e+01 2.894878300000e+01 2.719478800000e+01 3.050595800000e+01 3.327334900000e+01 2.855006900000e+01 2.737651700000e+01 2.646522400000e+01 2.527229800000e+01 2.426519400000e+01 2.386218500000e+01 3.961809423468e-01 4.738827930360e-01 1.633261928678e-01 1 0 1 5.080089886829e+01 0 0.000000000000e+00  9.999000000000e+03 9.999000000000e+03 9.999000000000e+03 9.999000000000e+03 9.999000000000e+03 9.999000000000e+03 9.999000000000e+03 9.999000000000e+03 9.999000000000e+03 9.999000000000e+03 9.999000000000e+03 9.999000000000e+03 9.999000000000e+03 9.999000000000e+03 9.999000000000e+03 0 
